Circular ID,Subject,Date,Label
2742.0,GRB 040924: Subaru NIR observation,2004-09-25 05:47:26,Optical Observations
2743.0,GRB040924 : Optical candidate observations at Lulin observatory,2004-09-25 10:04:48,Optical Observations
2744.0,GRB040924 : Optical candidate observations at Lulin observatory,2004-09-25 10:26:17,Optical Observations
2745.0,GRB 040924: NIR finding chart,2004-09-25 11:27:29,Optical Observations
2746.0,GRB 040924: WSRT Radio Observations,2004-09-25 14:06:38,Radio Observations
2747.0,GRB040924: Afterglow magnitude at t=17.5hr,2004-09-25 14:10:40,Optical Observations
2748.0,GRB040924: KAIT observations,2004-09-25 18:08:29,Optical Observations
2749.0,"GRB040924, RTT150 optical observation",2004-09-25 18:40:55,Optical Observations
2750.0,GRB 040924: detection of possible host galaxy by Subaru,2004-09-26 03:45:04,Optical Observations
2751.0,"GRB040924,optical observation",2004-09-26 16:49:37,Optical Observations
2752.0,"GRB040924, RTT150 optical observation",2004-09-26 21:01:40,Optical Observations
2753.0,"GRB040924,optical observation",2004-09-27 14:30:35,Optical Observations
2754.0,Konus-Wind and Helicon-Coronas-F observations of GRB040924,2004-09-28 13:47:10,High Energy Observations
2755.0,GRB040929: MASTER optical observations,2004-09-29 20:14:51,Optical Observations
2756.0,"GRB040929,optical observation",2004-09-30 05:29:04,Optical Observations
2757.0,IBAS Alert 1991. Not a real GRB,2004-09-30 06:42:14,High Energy Observations
2758.0,"radio observations, GRB 040924",2004-09-30 21:16:19,Radio Observations
2759.0,GRB 040924: Second Epoch WSRT Radio Observations,2004-10-01 12:49:59,Radio Observations
2760.0,SGR 1806-20 still active,2004-10-04 09:46:14,High Energy Observations
2761.0,XRF 020903:  Observations of the Host Galaxy,2004-10-04 16:16:04,Optical Observations
2762.0,XRF 020903:  Observations of the Host Galaxy (authors),2004-10-04 16:32:13,Optical Observations
2763.0,Very strong outburst from SGR 1806-20 detected with INTEGRAL,2004-10-05 14:49:51,High Energy Observations
2764.0,Bursts from SGR 1806-20: Preliminary INTEGRAL results,2004-10-05 16:17:17,Optical Observations
2765.0,GRB 041006: Optical afterglow candidate,2004-10-06 13:41:44,Optical Observations
2766.0,GRB 041006: Finding chart,2004-10-06 14:05:14,Optical Observations
2767.0,GRB 041006 : Optical follow-up observation at KISO,2004-10-06 14:21:15,Optical Observations
2768.0,GRB041006: Fading of optical afterglow candidate,2004-10-06 14:37:27,Optical Observations
2769.0,Konus-Wind observation of a series SGR 1806-20 bursts on 041005,2004-10-06 14:53:29,High Energy Observations
2770.0,GRB 041006 (=H3570):  An X-Ray Rich GRB Localized in Real Time by HETE,2004-10-06 15:09:31,Optical Observations
2771.0,GRB 041006: Optical decay,2004-10-06 15:25:44,Optical Observations
2772.0,"GRB041006,optical observation",2004-10-06 19:58:10,Optical Observations
2773.0,GRB041006: MASTER optical observations,2004-10-06 20:43:40,Optical Observations
2774.0,"GRB041006, submillimetre observations",2004-10-06 23:32:47,Optical Observations
2775.0,"GRB041006, optical observation",2004-10-07 00:17:13,Optical Observations
2776.0,ROTSE-IIIa Observations of GRB 041006,2004-10-07 01:09:00,Optical Observations
2777.0,GRB041006 (=HETE3570): optical observations,2004-10-07 03:03:23,Optical Observations
2778.0,"GRB041006, optical I observation",2004-10-07 07:57:05,Optical Observations
2779.0,GRB 041006 : optical observation at Bisei,2004-10-07 10:14:19,Optical Observations
2780.0,GRB041006 (= H3570): Chandra Observations In Progress,2004-10-07 13:44:41,Optical Observations
2781.0,GRB 041006: presice astrometry,2004-10-07 17:17:55,Optical Observations
2782.0,GRB041006: Optical photometry and spectroscopy at TNG,2004-10-07 17:55:28,Optical Observations
2784.0,GRB 041006 : Optical follow-up observation at TAROT,2004-10-08 14:59:37,Optical Observations
2785.0,GRB 041006 : optical follow-up observation at Lulin Observatory,2004-10-08 15:09:42,Optical Observations
2786.0,"GRB041006, further submilllimetre observations",2004-10-08 15:32:29,Optical Observations
2787.0,GRB 041006: Radio Observations,2004-10-08 18:01:23,Radio Observations
2788.0,GRB041006: break in the light curve,2004-10-08 18:34:22,Optical Observations
2789.0,GRB 041006: Colour measurement,2004-10-08 21:26:52,Optical Observations
2790.0,GRB041006: Liverpool Telescope optical observations,2004-10-08 22:10:58,Optical Observations
2791.0,GRB 041006: Redshift confirmed,2004-10-09 02:56:08,Optical Observations
2792.0,GRB 041006: BR observations with VATT,2004-10-09 03:29:13,Optical Observations
2793.0,IBAS GRB Alert # 2010,2004-10-09 16:09:36,High Energy Observations
2794.0,GRB 041006 Optical afterglow observations,2004-10-10 05:03:27,Optical Observations
2796.0,GRB 040916:  Afterglow Color at Early Times,2004-10-11 15:18:33,Optical Observations
2797.0,Search for SN light in XRF 040912 with MEGACAM,2004-10-12 15:18:08,Optical Observations
2798.0,"GRB041006, optical observation in CrAO",2004-10-12 20:51:02,Optical Observations
2799.0,GRB 041006: SARA afterglow observations,2004-10-13 01:08:37,Optical Observations
2800.0,GRB 040924: VLT spectroscopy,2004-10-13 14:54:11,Optical Observations
2801.0,"GRB041006, BVRcIc field calibration",2004-10-13 16:59:46,Optical Observations
2802.0,GRB041006: Optical observations and Potential host galaxy,2004-10-14 10:17:18,Optical Observations
2803.0,GRB041006: VLT observations of the afterglow and host galaxy,2004-10-14 11:16:39,Optical Observations
2804.0,GRB 041006 R observations in Loiano,2004-10-15 11:32:26,Optical Observations
2805.0,GRB 041015 - A long GRB detected by INTEGRAL,2004-10-15 13:04:48,High Energy Observations
2806.0,GRB041015 : Optical follow-up at Kiso,2004-10-15 16:01:16,Optical Observations
2807.0,GRB 041015: Optical limit at Osaka University,2004-10-15 16:58:27,Optical Observations
2808.0,GRB041006: Fading X-ray Afterglow Observed with Chandra,2004-10-15 18:16:51,Optical Observations
2809.0,"GRB041015,optical observation",2004-10-15 18:32:53,Optical Observations
2810.0,GRB041015: MASTER: Optical observations,2004-10-15 19:30:54,Optical Observations
2811.0,"GRB040924, BVRcIc field calibration",2004-10-16 02:36:15,Optical Observations
2812.0,GRB 041015 R band observations,2004-10-16 06:51:57,Optical Observations
2813.0,GRB 041016: Optical limit,2004-10-16 08:30:21,Optical Observations
2814.0,GRB041006: Near Infrared observations,2004-10-16 08:46:26,Optical Observations
2815.0,GRB 041015: Optical Observations at Rikubetsu,2004-10-16 19:24:36,Optical Observations
2816.0,GRB041016: MASTER: Optical observations,2004-10-16 19:48:24,Optical Observations
2817.0,GRB 041016:Optical limit during first minute,2004-10-16 21:23:11,Optical Observations
2818.0,"GRB 041016: Optical limits in V, R, I",2004-10-17 07:45:12,Optical Observations
2819.0,GRB 041016: Optical limits,2004-10-17 08:14:58,Optical Observations
2820.0,"GRB041016,optical observation",2004-10-17 20:35:24,Optical Observations
2821.0,GRB041006: RTT150 Optical Observations,2004-10-17 20:51:32,Optical Observations
2822.0,GRB 041016: BOOTES-2 simultaneous observation,2004-10-18 07:49:42,Optical Observations
2823.0,Bright bursts from SGR1806-20,2004-10-19 13:27:31,High Energy Observations
2824.0,HST Observations: XRF 040701 and 040812,2004-10-19 16:07:38,Optical Observations
2825.0,GRB041015 : Multi epoch optical observations,2004-10-19 16:37:47,Optical Observations
2826.0,GRB041006: RTT150 Optical Observations,2004-10-19 17:43:19,Optical Observations
2827.0,IBAS GRB Alert # 2034,2004-10-20 20:51:51,High Energy Observations
2828.0,"GRB041015, optical observation in CrAO",2004-10-22 11:30:46,Optical Observations
2829.0,"GRB041006, late-time optical photometry",2004-11-04 03:51:19,Optical Observations
2830.0,GRB 041006: Optical Observations,2004-11-04 06:28:19,Optical Observations
2831.0,Summary of the recent bursts from SGR 1806-20,2004-11-04 14:12:33,High Energy Observations
2832.0,GRB 041006: GETS Optical Afterglow Observation,2004-11-05 04:25:03,Optical Observations
2833.0,GRB 040924:  Afterglow Color,2004-11-08 17:34:49,Optical Observations
2834.0,GRB041015: Near-Infrared observations,2004-11-11 05:52:37,Optical Observations
2835.0,Triangulation of short GRB 041116 (large error box),2004-11-17 16:58:37,High Energy Observations
2836.0,Distribution of IBAS Alerts for NON-GRB sources,2004-11-30 13:04:49,High Energy Observations
2837.0,GRB970815: Discovery of Optical Afterglow,2004-12-03 20:51:25,Optical Observations
2838.0,GRB041211: P60 optical imaging,2004-12-11 14:45:31,Optical Observations
2839.0,GRB 041211(=H3622):   A Long GRB Localized by the HETE WXM and SXC,2004-12-11 17:55:42,High Energy Observations
2840.0,GRB 041211: Optical follow-up in East Asian region,2004-12-11 18:35:42,Optical Observations
2841.0,GRB 041211: KAIT observations,2004-12-12 03:06:49,Optical Observations
2842.0,GRB 041211: Infrared Observations,2004-12-12 08:26:34,Optical Observations
2843.0,"GRB041211,optical observation",2004-12-12 18:50:57,Optical Observations
2844.0,"GRB041211, BVRcIc field calibration",2004-12-13 05:59:51,Optical Observations
2845.0,"GRB041211, Faulkes Telescope optical observation",2004-12-13 18:46:04,Optical Observations
2846.0,GRB041211: Ashra Prototype optical observation,2004-12-15 07:31:58,Optical Observations
2847.0,GRB041211: RAPTOR observations,2004-12-15 18:16:58,Optical Observations
2848.0,GRB041211: Continued P60 Observations,2004-12-16 00:37:40,Optical Observations
2849.0,"Optical transient (GRB?) in Lynx, UT Dec 11.4436",2004-12-16 01:06:04,Optical Observations
2850.0,Optical transient (GRB?) in Lynx,2004-12-16 01:44:07,Optical Observations
2851.0,Optical Transient in Lynx not a GRB,2004-12-16 14:39:00,Optical Observations
2852.0,GRB041211: Faulkes Telescope continued optical monitoring,2004-12-17 19:10:01,Optical Observations
2853.0,GRB041217: The First GRB Located On-Board Swift,2004-12-17 23:59:44,High Energy Observations
2854.0,GRB041217: Infrared Observations,2004-12-18 13:47:07,Optical Observations
2855.0,GRB041217: P60 Optical Observations,2004-12-18 14:04:30,Optical Observations
2856.0,GRB041217: NIR and optical observations with REM,2004-12-18 15:02:22,Optical Observations
2857.0,GRB041217: Optical Observations,2004-12-18 15:18:29,Optical Observations
2858.0,GRB 041218 - A long GRB detected by integral,2004-12-18 17:09:58,High Energy Observations
2859.0,GRB 041217: LCO40 Optical Observations and Possible Candidates,2004-12-18 21:01:54,Optical Observations
2860.0,GRB 041218: Optical observations,2004-12-18 21:21:08,Optical Observations
2861.0,GRB 041218; optical candidate,2004-12-18 21:37:13,Optical Observations
2862.0,GRB041217: optical limit 30 min after GRB,2004-12-19 00:38:54,Optical Observations
2863.0,GRB041218: optical observations,2004-12-19 01:03:41,Optical Observations
2864.0,GRB 041217:  PROMPT Observations,2004-12-19 02:02:03,Optical Observations
2865.0,"GRB 041219: PAIRITEL IR Observations, < 3 minutes after trigger",2004-12-19 02:35:52,High Energy Observations
2866.0,GRB 041219 - A long GRB detected by INTEGRAL,2004-12-19 03:31:58,High Energy Observations
2867.0,GRB041219: P60 Optical Observations,2004-12-19 03:55:23,Optical Observations
2868.0,GRB041219: Prompt Optical Observations from ROTSE-IIIb,2004-12-19 04:11:28,Optical Observations
2869.0,"GRB041218, BVRcIc field calibration",2004-12-19 04:27:29,Optical Observations
2870.0,GRB 041219: Infrared Afterglow Candidate,2004-12-19 04:43:31,Optical Observations
2871.0,"GRB041219, BVRcIc field calibration",2004-12-19 04:59:33,Optical Observations
2872.0,GRB 041219: Infrared Afterglow Candidate,2004-12-19 05:16:10,Optical Observations
2873.0,GRB 041218: Optical Observation,2004-12-19 06:14:51,Optical Observations
2874.0,Swift-BAT detection of the bright long burst GRB041219,2004-12-19 06:33:02,High Energy Observations
2875.0,GRB041218: Continued P60 Optical Observations,2004-12-19 09:32:31,Optical Observations
2876.0,GRB041219: Confirmed NIR Afterglow,2004-12-19 17:45:16,Optical Observations
2877.0,GRB041218: optical observations,2004-12-19 18:03:25,Optical Observations
2878.0,GRB041218: Liverpool Telescope optical observations,2004-12-19 21:01:44,Optical Observations
2879.0,GRB 041218: R-band optical observations,2004-12-19 21:27:17,Optical Observations
2880.0,GRB 041218 : Radio Observations,2004-12-20 00:44:10,Radio Observations
2881.0,GRB 041219: Radio Afterglow Detection,2004-12-20 05:50:16,Radio Observations
2882.0,"GRB 041219 ,optical observation",2004-12-20 06:59:00,Optical Observations
2883.0,GRB041219b: A Swift-BAT burst,2004-12-20 07:37:08,High Energy Observations
2884.0,GRB041219: Continued NIR Observations,2004-12-20 08:24:16,Optical Observations
2885.0,GRB041219: Optical Afterglow Detection,2004-12-20 09:29:25,Optical Observations
2886.0,GRB041219c: Third Burst in One Day from Swift-BAT,2004-12-20 18:22:19,High Energy Observations
2887.0,GRB 041219 Optical Observations,2004-12-20 19:10:03,Optical Observations
2888.0,GRB 041218 Optical Observations,2004-12-20 19:26:04,Optical Observations
2889.0,Deep RAPTOR observations during GRB 041219,2004-12-20 20:11:31,Optical Observations
2890.0,GRB041220:  Swift-BAT burst,2004-12-21 02:48:49,High Energy Observations
2891.0,GRB 041219 : optical follow-up observations,2004-12-21 06:18:21,Optical Observations
2892.0,GRB 041218: Optical observations,2004-12-21 07:15:34,Optical Observations
2893.0,GRB 041219: Keck IR Observations and Astrometric Refinement of the,2004-12-21 08:32:22,Optical Observations
2894.0,GRB 041219: WSRT Radio Afterglow Detection,2004-12-21 13:41:10,Radio Observations
2895.0,GRB 041219: Second Epoch WSRT Radio Observations,2004-12-22 16:41:00,Radio Observations
2896.0,Very high activity of SGR 1806-20,2004-12-22 16:57:06,High Energy Observations
2897.0,GRB 041218: optical observations,2004-12-23 17:25:42,Optical Observations
2898.0,GRB041223: Swift-BAT detection of a bright long burst,2004-12-23 17:58:52,High Energy Observations
2899.0,GRB041223: ROTSE-III Optical Observations,2004-12-23 20:08:44,Optical Observations
2900.0,GRB 041219c: PROMPT Observations,2004-12-23 23:25:48,Optical Observations
2901.0,GRB041223: Swift XRT Detection of X-ray Afterglow Emission,2004-12-24 05:41:36,Optical Observations
2902.0,GRB 041223: Detection of Optical Transient with LCO40,2004-12-24 07:31:22,Optical Observations
2903.0,GRB 041223: J-band observations of the afterglow,2004-12-24 11:52:52,Optical Observations
2904.0,GRB 041218: TAROT optical observations,2004-12-24 13:58:37,Optical Observations
2905.0,GRB 041219: TAROT optical observations,2004-12-24 14:14:43,Optical Observations
2906.0,Swift-BAT Time History of GRB041219,2004-12-24 14:58:45,High Energy Observations
2907.0,GRB041223: optical and NIR observations with REM,2004-12-24 16:37:59,Optical Observations
2908.0,GRB041224: Swift-BAT detection of a soft burst,2004-12-24 22:48:18,High Energy Observations
2909.0,GRB 041223 Fluence measured by Swift-BAT,2004-12-25 01:41:53,High Energy Observations
2910.0,GRB 041223: XRT afterglow spectrum and light curve,2004-12-25 02:02:16,High Energy Observations
2911.0,GRB 041224: near-infrared observations with REM,2004-12-25 02:55:34,Optical Observations
2912.0,GRB041224: ROTSE-III Optical Observations,2004-12-25 03:32:43,Optical Observations
2913.0,GRB041223: decay of the afterglow,2004-12-26 19:42:58,Optical Observations
2914.0,GRB041226: Swift-BAT detection of a burst,2004-12-26 23:31:39,High Energy Observations
2915.0,GRB041226: ROTSE-III Optical Observations,2004-12-27 03:02:30,Optical Observations
2916.0,NIR Observations of GRB 041219,2004-12-28 07:44:54,Optical Observations
2917.0,GRB041219; RXTE ASM Observations,2004-12-28 16:42:09,High Energy Observations
2918.0,GRB041228: Swift-BAT detection of a burst,2004-12-28 18:08:18,High Energy Observations
2919.0,GRB041228: ROTSE-III Optical Observations,2004-12-28 20:03:23,Optical Observations
2920.0,Giant flare from SGR 1806-20 detected by INTEGRAL,2004-12-29 11:19:07,High Energy Observations
2921.0,IPN localization of giant flare from SGR1806-20,2004-12-29 12:30:42,High Energy Observations
2922.0,The giant outburst from SGR 1806-20,2004-12-29 13:18:07,High Energy Observations
2923.0,Detection of the SGR 1806-20 giant outburst back-scattered by the,2004-12-29 19:32:36,High Energy Observations
2924.0,"GRB041219, early time observations",2004-12-30 17:28:28,Optical Observations
2925.0,SGR1806-20: Swift-BAT observation of the 041227 super-flare,2004-12-30 19:31:47,High Energy Observations
