Circular ID,Subject,Date,Label
9087.0,Fermi Gamma-ray Burst Monitor trigger 260428446 is not a GRB,2009-04-04 17:32:36,Not Gravitational Wave
9088.0,GRB 090404: Enhanced Swift-XRT position,2009-04-04 21:31:18,Not Gravitational Wave
9089.0,GRB 090404: Swift-BAT refined analysis,2009-04-04 23:48:55,Not Gravitational Wave
9090.0,GRB 090404: Xinglong TNT optical Upper Limit,2009-04-04 23:49:27,Not Gravitational Wave
9091.0,GRB 090404: Swift-XRT Team refined analysis,2009-04-05 00:01:05,Not Gravitational Wave
9092.0,GRB 090404: optical observations at BOOTES-3 and 1.5-m OSN,2009-04-05 00:34:01,Not Gravitational Wave
9093.0,GRB 090404: NOT observations,2009-04-05 03:21:10,Not Gravitational Wave
9094.0,Swift/UVOT observations of GRB090404,2009-04-05 12:56:40,Not Gravitational Wave
9095.0,GRB 090404: further NOT observations,2009-04-05 18:51:36,Not Gravitational Wave
9096.0,GRB 090404: GROND upper limits,2009-04-06 13:03:26,Not Gravitational Wave
9097.0,GRB 090403: Fermi GBM detection,2009-04-06 15:22:07,Not Gravitational Wave
9098.0,GRB 090405: Fermi GBM Detection,2009-04-06 16:34:41,Not Gravitational Wave
9099.0,GRB 090404: nIR observations at Calar Alto,2009-04-06 22:05:09,Not Gravitational Wave
9100.0,GRB 090404: millimeter detection,2009-04-06 22:15:32,Not Gravitational Wave
9101.0,GRB 090407: Swift detection of a burst,2009-04-07 10:48:08,Not Gravitational Wave
9102.0,GRB 090407: ROTSE-III Optical Limits,2009-04-07 11:06:47,Not Gravitational Wave
9103.0,Konus-Wind and Konus-RF observations of GRB 090406,2009-04-07 16:37:56,Not Gravitational Wave
9104.0,GRB 090407: Swift-BAT refined analysis,2009-04-07 19:52:15,Not Gravitational Wave
9105.0,GRB 090407: Enhanced Swift-XRT position,2009-04-07 19:56:04,Not Gravitational Wave
9106.0,GRB 090407: Swift UVOT Upper Limits,2009-04-07 21:34:44,Not Gravitational Wave
9107.0,GRB 090407: Swift-XRT refined analysis,2009-04-08 00:10:35,Not Gravitational Wave
9108.0,GRB 090407: VLT observations,2009-04-08 01:02:57,Not Gravitational Wave
9109.0,GRB 090407: GROND upper limits,2009-04-08 02:19:56,Not Gravitational Wave
9110.0,GRB 090408: Swift detection of a burst,2009-04-08 15:17:41,Not Gravitational Wave
9111.0,GRB 090408B: MASTER II-Kourovka optical observations,2009-04-08 18:33:14,Not Gravitational Wave
9112.0,Fermi GBM Detection of a weak source,2009-04-08 21:49:48,Not Gravitational Wave
9113.0,Swift-BAT trigger 348781: almost certainly not a burst,2009-04-09 04:13:59,Not Gravitational Wave
9114.0,GRB 090408: Xinglong TNT optical Upper Limit,2009-04-09 05:06:27,Not Gravitational Wave
9115.0,"GRB090408, RIMOTS optical upper limits",2009-04-09 09:40:27,Not Gravitational Wave
9116.0,GRB 090406: pseudo-z= 0.91 from prompt emission spectrum,2009-04-09 09:43:25,Not Gravitational Wave
9117.0,Swift-BAT Trigger 348720 is not a GRB,2009-04-09 12:03:40,Not Gravitational Wave
9118.0,Swift-BAT Trigger 348781 is not a GRB,2009-04-09 12:17:36,Not Gravitational Wave
9119.0,GRB 090409: Fermi GBM detection,2009-04-09 17:03:04,Not Gravitational Wave
9120.0,GRB090408 : TAOS optical observations,2009-04-10 07:28:36,Not Gravitational Wave
9121.0,Konus-Wind and Konus-RF observations of GRB 090408b,2009-04-10 14:40:32,Not Gravitational Wave
9122.0,GRB 090410: Swift detection of a burst,2009-04-10 17:10:20,Not Gravitational Wave
9123.0,GRB 090410: Swift-BAT refined analysis,2009-04-10 23:59:04,Not Gravitational Wave
9124.0,GRB 090328b:  IPN Triangulation,2009-04-12 09:28:01,Not Gravitational Wave
9125.0,GRB 090408b:  IPN Triangulation,2009-04-12 10:22:03,Not Gravitational Wave
9126.0,GRB 090410: MITSuME optical upper limits,2009-04-13 08:31:45,Not Gravitational Wave
9127.0,Fermi GBM trigger 261106787 is not a GRB,2009-04-13 16:11:25,Not Gravitational Wave
9128.0,GRB 090410: GROND upper limits,2009-04-14 16:18:34,Not Gravitational Wave
9129.0,GRB 090410: Suzaku WAM observation of the prompt emission,2009-04-16 13:21:12,Not Gravitational Wave
9130.0,GRB 090411A: Fermi GBM detection,2009-04-16 14:36:53,Not Gravitational Wave
9131.0,GRB 090411B: Fermi GBM detection,2009-04-16 14:39:32,Not Gravitational Wave
9132.0,GRB 090412: Fermi GBM detection,2009-04-16 17:49:35,Not Gravitational Wave
9133.0,GRB 090417: Swift detection of a short burst,2009-04-17 13:37:57,Not Gravitational Wave
9134.0,GRB 090417:  2MASS galaxy within BAT Localization,2009-04-17 14:11:21,Not Gravitational Wave
9135.0,GRB 090417B: Swift detection of a burst,2009-04-17 15:41:13,Not Gravitational Wave
9136.0,GRB 090417A: nearby galaxy redshift,2009-04-17 16:27:39,Not Gravitational Wave
9137.0,GRB 090417A: Early-type nature of the putative host,2009-04-17 17:35:29,Not Gravitational Wave
9138.0,GRB 090417A: Swift-BAT refined analysis,2009-04-17 19:50:47,Not Gravitational Wave
9139.0,GRB 090417B: Swift-BAT refined analysis,2009-04-17 23:31:58,Not Gravitational Wave
9140.0,GRB090417B: optical observations,2009-04-18 00:23:39,Not Gravitational Wave
9141.0,GRB 090417B: optical observations,2009-04-18 01:25:33,Not Gravitational Wave
9142.0,GRB090417B: Xinglong TNT optical upper limit,2009-04-18 05:03:56,Not Gravitational Wave
9143.0,GRB 090417B: MITSuME Okayama optical upper limits,2009-04-18 06:21:01,Not Gravitational Wave
9144.0,GRB 090417B: Liverpool Telescope observations,2009-04-18 09:13:41,Not Gravitational Wave
9145.0,GRB 090417B: Subaru NIR Observations,2009-04-18 09:53:27,Not Gravitational Wave
9146.0,GRB 090411A: Suzaku WAM observation of the prompt emission,2009-04-18 10:01:48,Not Gravitational Wave
9147.0,GRB 090411B: Suzaku WAM observation of the prompt emission,2009-04-18 10:04:13,Not Gravitational Wave
9148.0,GRB 090418 OA candidate,2009-04-18 11:16:22,Not Gravitational Wave
9149.0,GRB 090418: Swift detection of a burst with optical afterglow,2009-04-18 11:35:24,Not Gravitational Wave
9150.0,GRB 090418: ROTSE-III Confirmation of Optical Counterpart,2009-04-18 12:10:59,Not Gravitational Wave
9151.0,GRB 090418 Lick Redshift,2009-04-18 12:34:39,Not Gravitational Wave
9152.0,GRB 090418: PAIRITEL NIR detection,2009-04-18 14:13:00,Not Gravitational Wave
9153.0,GRB 090417B: Swift-BAT further refined analysis,2009-04-18 15:31:19,Not Gravitational Wave
9154.0,GRB 090418: Enhanced Swift-XRT position,2009-04-18 16:00:43,Not Gravitational Wave
9155.0,GRB 090417B: Swift-XRT refined analysis,2009-04-18 16:55:25,Not Gravitational Wave
9156.0,GRB 090417B:  Galaxy redshift,2009-04-18 17:49:52,Not Gravitational Wave
9157.0,GRB 090418: Swift-BAT refined analysis,2009-04-18 17:54:33,Not Gravitational Wave
9158.0,GRB 090417B: Gemini imaging,2009-04-18 18:54:50,Not Gravitational Wave
9159.0,GRB 090418B: Detection of a bright burst from Swift-BAT slew data,2009-04-18 22:19:33,Not Gravitational Wave
9160.0,VLA observations of short burst GRB 090417A,2009-04-19 13:23:35,Not Gravitational Wave
9161.0,GRB 090419: Swift detection of a burst,2009-04-19 13:59:53,Not Gravitational Wave
9162.0,GRB 090418A: ROTSE-III Refined Analysis,2009-04-19 16:15:56,Not Gravitational Wave
9163.0,GRB 090418: Swift XRT refined analysis,2009-04-19 16:55:19,Not Gravitational Wave
9164.0,GRB 090419: Enhanced Swift-XRT position,2009-04-19 16:59:55,Not Gravitational Wave
9165.0,VLA radio upper limit on GRB 090417B,2009-04-19 23:26:11,Gravitational Wave Counterpart
9166.0,VLA radio detection of GRB 090418,2009-04-19 23:59:16,Not Gravitational Wave
9167.0,GRB 090419: Swift-BAT refined analysis,2009-04-20 01:33:40,Not Gravitational Wave
9168.0,GRB 090418: Optical observations with MITSuME Okayama and Ishigaki 1m telescope,2009-04-20 07:23:37,Not Gravitational Wave
9169.0,GRB 090419: GROND detection of afterglow candidate,2009-04-20 08:28:04,Not Gravitational Wave
9170.0,GRB 090418: Erratum in GCN 9168,2009-04-20 08:33:35,Not Gravitational Wave
9171.0,Konus-Wind observation of GRB 090418B,2009-04-20 13:30:41,Not Gravitational Wave
9172.0,GRB 090419: Swift-XRT refined analysis,2009-04-20 15:19:33,Not Gravitational Wave
9173.0,GRB 090417B Correction to the BAT refined analysis position,2009-04-20 17:04:26,Not Gravitational Wave
9174.0,GRB 090417B: Swift/UVOT Upper Limits,2009-04-20 19:46:26,Not Gravitational Wave
9175.0,GRB 090418A: Swift/UVOT Observations,2009-04-20 19:47:16,Not Gravitational Wave
9176.0,GRB 090418B: Faulkes Telescope North observations,2009-04-20 20:29:19,Not Gravitational Wave
9177.0,GRB 090419: Swift/UVOT Observations,2009-04-20 20:31:07,Not Gravitational Wave
9178.0,GRB 090418B: GROND observations,2009-04-20 22:22:31,Not Gravitational Wave
9179.0,GRB 090418A: optical observations,2009-04-20 22:23:53,Not Gravitational Wave
9180.0,GRB 090417B: Optical observation,2009-04-21 04:28:00,Not Gravitational Wave
9181.0,GRB 090418B: GRAS002 observatios,2009-04-21 06:27:00,Not Gravitational Wave
9182.0,Swift-BAT trigger 349718 is not a burst,2009-04-21 08:34:30,Not Gravitational Wave
9183.0,GRB 090418A: Swift/UVOT Detection of the Neighbouring Galaxy,2009-04-21 21:52:49,Not Gravitational Wave
9184.0,GRB 090418C: Fermi GBM Detection,2009-04-22 01:08:13,Not Gravitational Wave
9185.0,GRB 090422: Swift detection of a burst,2009-04-22 03:51:57,Not Gravitational Wave
9186.0,GRB 090418B: Suzaku WAM observation of the prompt emission,2009-04-22 09:12:55,Not Gravitational Wave
9187.0,GRB 090422: Liverpool Telescope observations,2009-04-22 10:19:52,Not Gravitational Wave
9188.0,GRB 080408A: GAO 150cm telescope Optical Observation,2009-04-22 10:47:58,Not Gravitational Wave
9189.0,GRB 080410: GAO 150cm telescope Optical Observation,2009-04-22 10:59:01,Not Gravitational Wave
9190.0,GRB 090418A: RTT150 optical observations,2009-04-22 11:07:11,Not Gravitational Wave
9191.0,GRB 090418B: RTT150 optical observations,2009-04-22 13:44:41,Not Gravitational Wave
9192.0,GRB 090408A: Erratum in GCN 9188,2009-04-22 14:18:12,Not Gravitational Wave
9193.0,GRB 090410: Erratum in GCN 9189,2009-04-22 14:53:38,Not Gravitational Wave
9194.0,GRB 090422: Enhanced Swift-XRT position,2009-04-22 16:44:16,Not Gravitational Wave
9195.0,GRB 090422: Swift-BAT refined analysis,2009-04-22 17:39:45,Not Gravitational Wave
9196.0,GRB 090418A: Konus-Wind and Swift/BAT joint spectral analysis,2009-04-22 20:08:42,Not Gravitational Wave
9197.0,GRB 090422: Liverpool Telescope possible candidate,2009-04-23 00:12:49,Not Gravitational Wave
9198.0,GRB 090423: Swift detection of a burst,2009-04-23 08:14:38,Not Gravitational Wave
9199.0,GRB 090418A: R and I band observation,2009-04-23 08:36:23,Not Gravitational Wave
9200.0,GRB 090423: Faulkes Telescope South observations,2009-04-23 09:42:02,Not Gravitational Wave
9201.0,GRB 090423: P60 Observations,2009-04-23 09:46:20,Not Gravitational Wave
9202.0,GRB 090423: UKIRT K-band observations,2009-04-23 10:51:23,Not Gravitational Wave
9203.0,GRB 090422: Swift/UVOT Upper Limits,2009-04-23 11:37:54,Not Gravitational Wave
9204.0,GRB 090423: Swift-BAT refined analysis,2009-04-23 12:45:50,Not Gravitational Wave
9205.0,GRB 090423: Enhanced Swift-XRT position,2009-04-23 12:52:20,Not Gravitational Wave
9206.0,GRB 090423: UKIRT data further analysis,2009-04-23 13:05:45,Not Gravitational Wave
9207.0,"GRB090423, RIMOTS optical upper limits",2009-04-23 14:00:54,Not Gravitational Wave
9208.0,GRB 090422: Swift-XRT refined analysis,2009-04-23 14:58:43,Not Gravitational Wave
9209.0,GRB 090423:  NIR photometry and evidence for spectral break,2009-04-23 15:02:30,Not Gravitational Wave
9210.0,GRB090423 - Swift/UVOT upper limits.,2009-04-23 17:06:23,Not Gravitational Wave
9211.0,GRB090418A Rc-band photometry,2009-04-23 19:03:44,Not Gravitational Wave
9212.0,GRB 090423: Swift-XRT refined analysis,2009-04-23 20:06:55,Not Gravitational Wave
9213.0,GRB 090423:  Correction to NIR photometry,2009-04-23 20:36:32,Not Gravitational Wave
9214.0,GRB 090423: NOT z-band limit,2009-04-23 23:17:44,Not Gravitational Wave
9215.0,GRB 090423: GROND detection and preliminary photo-z,2009-04-24 03:05:49,Not Gravitational Wave
9216.0,GRB 090423: TNG Amici spectrum,2009-04-24 03:17:30,Not Gravitational Wave
9217.0,GRB 090423: Deep z-band upper limit and confirmation of photo-z,2009-04-24 03:51:52,Not Gravitational Wave
9218.0,GRB 090423: Near infrared observation at Okayama Observatory,2009-04-24 04:03:34,Not Gravitational Wave
9219.0,GRB 090423: VLT/ISAAC spectroscopy,2009-04-24 07:20:35,Not Gravitational Wave
9220.0,GRB 090423 limiting magnitudes,2009-04-24 11:36:15,Not Gravitational Wave
9221.0,GRB090423: Y-band field calibration,2009-04-24 12:43:12,Not Gravitational Wave
9222.0,GRB 090423: Refined TNG analysis,2009-04-24 14:16:29,Not Gravitational Wave
9223.0,GRB 090424: Swift detection of a burst with an optical counterpart,2009-04-24 14:23:57,Not Gravitational Wave
9224.0,GRB 090424: ROTSE-III Confimation of Optical Counterpart,2009-04-24 14:35:53,Not Gravitational Wave
9225.0,GRB 090424: TNT optical observations,2009-04-24 15:21:45,Not Gravitational Wave
9226.0,GRB 090424: SDSS Galaxy at the Swift position,2009-04-24 15:23:49,Not Gravitational Wave
9227.0,"GRB 090423: Ep,i - Eiso correlation",2009-04-24 15:40:24,Not Gravitational Wave
9228.0,GRB 090422: Fermi GBM observation,2009-04-24 15:57:39,Not Gravitational Wave
9229.0,GRB 090423: Fermi GBM observation,2009-04-24 17:04:54,Not Gravitational Wave
9230.0,GRB 090424: Fermi GBM Observation,2009-04-24 17:46:24,Not Gravitational Wave
9231.0,GRB 090424: Swift-BAT refined analysis,2009-04-24 19:20:50,Not Gravitational Wave
9232.0,GRB 090424: Enhanced Swift-XRT position,2009-04-24 19:40:43,Not Gravitational Wave
9233.0,GRB 090424: MASTER-Net prompt optical observations,2009-04-24 21:01:23,Not Gravitational Wave
9234.0,Swift/UVOT observations of GRB 090424,2009-04-24 21:42:37,Not Gravitational Wave
9235.0,"GRB 090423: energetic, luminosity and jet break",2009-04-24 21:57:44,Not Gravitational Wave
9236.0,GRB 090424: Optical observations from 1.23m CAHA,2009-04-24 22:59:07,Not Gravitational Wave
9237.0,GRB 090424: Swift-XRT refined analysis,2009-04-24 23:15:47,Not Gravitational Wave
9238.0,GRB 090424: Liverpool Telescope observations,2009-04-24 23:24:58,Not Gravitational Wave
9239.0,GRB 090424 optical observations,2009-04-24 23:40:52,Not Gravitational Wave
9240.0,GRB 090424 : TAOS optical detection,2009-04-25 01:27:48,Not Gravitational Wave
9241.0,GRB 090423: Swift/BAT spectral lag results,2009-04-25 01:47:05,Not Gravitational Wave
9242.0,GRB 090423: Y-band field calibration update/correction,2009-04-25 02:31:03,Not Gravitational Wave
9243.0,GRB 090424 Gemini-South Redshift,2009-04-25 03:02:24,Not Gravitational Wave
9244.0,GRB090423: Y-band limit,2009-04-25 04:12:16,Not Gravitational Wave
9245.0,GRB 090424: GROND Observations of the Optical/NIR Afterglow,2009-04-25 04:34:34,Not Gravitational Wave
9246.0,GRB 090424: THO optical observations,2009-04-25 05:35:50,Not Gravitational Wave
9247.0,GRB 090424 : Lulin 1m telescope optical observations,2009-04-25 06:06:14,Not Gravitational Wave
9248.0,GRB090424: BVRI/R-band detection after 15 hrs burst,2009-04-25 06:52:02,Not Gravitational Wave
9249.0,VLA radio observation of high-z GRB 090423,2009-04-25 10:41:23,Not Gravitational Wave
9250.0,GRB 090424: WHT ISIS spectroscopy,2009-04-25 17:23:03,Not Gravitational Wave
9251.0,GRB 090423: Fermi GBM observation (correction of isotropic equivalent energy),2009-04-25 20:05:22,Not Gravitational Wave
9252.0,GRB 090424: MASTER-Net prompt optical limit,2009-04-25 20:29:42,Not Gravitational Wave
9253.0,"GRB090424: R-band detection (37.5 hrs post-burst), jet break?",2009-04-26 11:30:29,Not Gravitational Wave
9254.0,GRB 090426: Swift detection of a burst with an optical counterpart,2009-04-26 13:02:36,Not Gravitational Wave
9255.0,GRB 090426: TNT confimation of optical counterpart,2009-04-26 13:32:17,Not Gravitational Wave
9256.0,GRB 090426: inspection of SDSS images,2009-04-26 15:42:35,Not Gravitational Wave
9257.0,"GRB 090426, RIMOTS optical upper limits",2009-04-26 15:53:43,Not Gravitational Wave
9258.0,GRB090426: Observation for Optical counterpart from MIRO,2009-04-26 16:36:42,Not Gravitational Wave
9259.0,GRB 090426: Enhanced Swift-XRT position,2009-04-26 18:20:57,Not Gravitational Wave
9260.0,Detection of bright radio afterglow of GRB 090424 with the VLA,2009-04-26 18:29:16,Not Gravitational Wave
9261.0,GRB 090423: GROND second epoch imaging and refined SED,2009-04-26 18:38:40,Not Gravitational Wave
9262.0,GRB 090426: Swift-XRT refined analysis,2009-04-26 20:27:04,Not Gravitational Wave
9263.0,GRB 090426: Swift-BAT refined analysis,2009-04-26 20:40:16,Not Gravitational Wave
9264.0,GRB 090426 Keck LRIS redshift,2009-04-26 21:36:18,Not Gravitational Wave
9265.0,GRB090426 Swift/UVOT observations,2009-04-26 22:13:22,Not Gravitational Wave
9266.0,GRB 090426: Okayama MITSuME optical observation,2009-04-26 23:13:33,Not Gravitational Wave
9267.0,GRB 090426: Near infrared observation with ISLE at OAO,2009-04-26 23:50:04,Not Gravitational Wave
9268.0,GRB 090426: GROND Observations of the Optical/NIR Afterglow,2009-04-27 03:28:00,Not Gravitational Wave
9269.0,GRB 090426: VLT spectroscopy,2009-04-27 13:43:49,Not Gravitational Wave
9270.0,GRB 090424: Suzaku WAM observation of the prompt emission,2009-04-27 14:14:03,Not Gravitational Wave
9271.0,GRB 090425: Fermi GBM detection,2009-04-27 16:10:11,Not Gravitational Wave
9272.0,GRB 090426: Swift/BAT spectral lag results,2009-04-27 20:43:47,Not Gravitational Wave
9273.0,GRB 090423: millimeter detection,2009-04-28 00:29:21,Not Gravitational Wave
9274.0,GRB 090423: CARMA mm observations,2009-04-28 01:57:49,Not Gravitational Wave
9275.0,GRB 090424: Continued R-band monitoring,2009-04-28 02:18:53,Not Gravitational Wave
9276.0,GRB 090426: R-band limit,2009-04-28 02:53:10,Not Gravitational Wave
9277.0,IPN triangulation of very bright GRB 090427,2009-04-28 11:00:20,Not Gravitational Wave
9278.0,GRB 090424 : Multiband Optical observation from Nainital,2009-04-28 19:35:04,Not Gravitational Wave
9279.0,GRB 090423:  pseudo burst at z=1 and its relation to GRB 080913,2009-04-29 00:10:01,Not Gravitational Wave
9280.0,GRB 090429: Swift detection of a burst,2009-04-29 05:29:46,Not Gravitational Wave
9281.0,GRB 090429B: Swift detection of a burst,2009-04-29 05:47:53,Not Gravitational Wave
9282.0,GRB 090429B: Super-LOTIS early observations,2009-04-29 06:40:06,Not Gravitational Wave
9283.0,GRB 090429B: GROND Observations,2009-04-29 07:58:36,Not Gravitational Wave
9284.0,GRB 090429B: VLT upper limits,2009-04-29 08:30:22,Not Gravitational Wave
9285.0,GRB 090426: YNAO-GMG observations,2009-04-29 09:10:30,Not Gravitational Wave
9286.0,GRB090429B: Gemini-N infrared IR candidate,2009-04-29 10:45:17,Not Gravitational Wave
9287.0,GRB 090429A - Correction to XRT position,2009-04-29 11:35:56,Not Gravitational Wave
9288.0,GRB 090429B: Enhanced Swift-XRT position,2009-04-29 11:44:00,Not Gravitational Wave
9289.0,GRB 090429A: Swift-BAT refined analysis,2009-04-29 11:56:38,Not Gravitational Wave
9290.0,GRB 090429B: Swift-BAT refined analysis,2009-04-29 12:09:35,Not Gravitational Wave
9291.0,GRB 090429B: RIMOTS optical upper limits,2009-04-29 14:05:00,Not Gravitational Wave
9292.0,GRB 090426: GAO 150cm telescope Optical Observation,2009-04-29 14:27:50,Not Gravitational Wave
9293.0,GRB 090418A BVRcIc field calibration,2009-04-29 14:49:54,Not Gravitational Wave
